,Party,Year,Date,Tweet,Populist,Role,Left/right,Prog/cons
119,VVD,2022,2022-11-19,Ons congres gaat zo beginnen! ⭐️Kun je er niet bij zijn? Kijk dan live mee.👉 https://t.co/6xlJx2JyaN https://t.co/hhxVVQscH8,no,coalition,right,conservative
120,VVD,2022,2022-11-18,"""Er is ook een kleine kern met radicalere vormen van informele scholing. Die probeert kinderen in het weekend het tegenovergestelde bij te brengen van wat ze doordeweeks leren. Daar willen we tegen optreden.""Minister @DennisWiersma in de Volkskrant. 👇https://t.co/KEkgOJU4wy",no,coalition,right,conservative
121,VVD,2022,2022-11-18,Het is vandaag de #dagvandeondernemer! Wij zijn trots op onze ondernemers. Want zij doen elke dag wat nodig is om Nederland draaiende te houden. 🧡 https://t.co/fpact5PR7J,no,coalition,right,conservative
122,VVD,2022,2022-11-17,Ons Kamerlid @QueenyRaj is vandaag benoemd tot het meest digibewuste Kamerlid van 2022! 🎉 https://t.co/5i60RweU24,no,coalition,right,conservative
123,VVD,2022,2022-11-17,"""Zolang ik minister van Justitie en Veiligheid ben, zijn uniformen van de politie neutraal.""Minister van Justitie en Veiligheid @DilanYesilgoz over een hoofddoek bij de politie. 👇 https://t.co/cHdMYlD5IN",no,coalition,right,conservative
124,VVD,2022,2022-11-17,We doen wat nodig is om onze krijgsmacht te versterken. Daarom investeren we fors in defensie. 👇 https://t.co/OGoqGsoQHI,no,coalition,right,conservative
125,VVD,2022,2022-11-16,"""Veel ondernemers willen dóór. Het terughalen van de schade is belangrijker dan het pakken van de dader.""Tweede Kamerlid @ingridmichon bij VNO-NCW. 👇https://t.co/hUL0Wz9dV0",no,coalition,right,conservative
126,VVD,2022,2022-11-16,Defensie mag zichtbaarder worden in de samenleving. Want wij zijn trots op onze mannen en vrouwen in de krijgsmacht. Tweede Kamerlid @pvalstar in de Telegraaf over het aantrekkelijker maken van defensie. 👇https://t.co/kjr8nDzecp,no,coalition,right,conservative
127,VVD,2022,2022-11-15,We doen wat nodig is om ondernemers te steunen. Het voorstel van Tweede Kamerlid @SilvioErkens is aangenomen!Daardoor worden ondernemers eerder geholpen met hun energierekening. 👇 https://t.co/9jnJdwFJ3s,no,coalition,right,conservative
128,VVD,2022,2022-11-15,Kom zaterdag naar ons congres in Rotterdam!⭐️ Met @markrutte en @EricWetzels⭐️ Algemene Vergadering⭐️ BorrelTickets via 👉 https://t.co/2IQVt7vNzn https://t.co/bc7Ly9hdDd,no,coalition,right,conservative
129,VVD,2022,2022-11-14,"""Deepfakes zijn steeds minder goed van echte video’s te onderscheiden. Dat is gevaarlijk. Zo zie je veel mensen slachtoffer worden van neppe wraakpornovideo's.""Tweede Kamerlid @QueenyRaj over het gevaar van destructieve deepfake-video's. https://t.co/Jo2cR3kFE6",no,coalition,right,conservative
130,VVD,2022,2022-11-14,Makers van destructieve deepfake-video's maken talloze slachtoffers en komen daar ongestraft mee weg. We moeten voorkomen dat dit soort video's verder verspreiden en schade aanrichten. Tweede Kamerlid @QueenyRaj bij WNL. 👇 https://t.co/jzw1EOyCvK,no,coalition,right,conservative
131,VVD,2022,2022-11-12,"""We moeten af van de valse tegenstelling dat we een algeheel vuurwerkverbod nodig hebben om de uitwassen met vuurwerk tegen te gaan.""Tweede Kamerlid @ingridmichon in de Telegraaf. 👇https://t.co/OPovGkIKoG",no,coalition,right,conservative
132,VVD,2022,2022-11-11,We moeten doen wat nodig is om het bezit van illegaal vuurwerk harder aan te pakken. Tweede Kamerlid @ingridmichon in de Telegraaf. 👇https://t.co/S1TNviMzZZ https://t.co/mBR7lhXdV3,no,coalition,right,conservative
133,VVD,2022,2022-11-10,"De erfenis van slachtoffers en hun nabestaanden mag nooit, maar dan ook nooit naar de moordenaar gaan. Ook niet als er alleen tbs is opgelegd.Goed dat de minister de wet aanpast na de oproep van Tweede Kamerlid @UlysseEllian en @MichielvNispen. 👇https://t.co/h4mrK3Vmsq",no,coalition,right,conservative
134,VVD,2022,2022-11-10,"China, Rusland en Iran zijn een bedreiging voor onze nationale veiligheid. Toch zijn we op veel gebieden nog steeds afhankelijk van dit soort landen. Dat moet veranderen.Tweede Kamerlid @rubenbrekelmans in de Volkskrant. 👇https://t.co/RkWoX40o5K",no,coalition,right,conservative
135,VVD,2022,2022-11-09,Wij steunen het doel om asielzoekers eerlijker te spreiden over Nederland. Maar dat is alleen houdbaar als we de instroom fors omlaag brengen. Tweede Kamerlid @rubenbrekelmans over de spreidingswet bij Op1. 👇 https://t.co/1xxZNKwI5G,no,coalition,right,conservative
136,VVD,2022,2022-11-08,Fractievoorzitter @hermans_sophie over de spreidingswet. 👇 https://t.co/cnmHlBijiG,no,coalition,right,conservative
137,VVD,2022,2022-11-07,Er is heel veel toekomst voor boeren in Nederland. Maar wel in balans met de natuur.Minister voor Natuur en Stikstof @ChristianneWal bij College Tour in gesprek met een bezorgde boerenzoon. 👇 https://t.co/LUzdoXly7D,no,coalition,right,conservative
138,VVD,2022,2022-11-07,"""Het tekort aan leraren is urgent. Alle registers moeten open.""Minister @DennisWiersma over de proef met de voltijdsbonus voor leraren die hun contract willen uitbreiden. 👇https://t.co/LrbTjZFgNl",no,coalition,right,conservative
139,VVD,2022,2022-11-06,"Kijk vanavond naar #CollegeTour met @MinisterNenS Christianne van der Wal! Over haar rol als minister, de turbulente zomer en een goede balans tussen de natuur en economie.📺 NPO 2⏰ 20.20 uur https://t.co/Da9ouenSFA",no,coalition,right,conservative
140,VVD,2022,2022-11-05,"""We blijven benadrukken dat het ons gaat om het pakken van drugscriminelen die onze hoeders van de rechtsstaat in gevaar brengen.""Minister @DilanYesilgoz over de aanpak van georganiseerde misdaad in het Parool. 👇https://t.co/VnnlpSSZg2",no,coalition,right,conservative
141,VVD,2022,2022-11-04,"""Ik wil ons land zo onaantrekkelijk mogelijk maken, waardoor drugshandel hier niet interessant meer is.”Minister @DilanYesilgoz in de Telegraaf. 👇https://t.co/BfecIrR6e9",no,coalition,right,conservative
142,VVD,2022,2022-11-04,"""Ik wil eerder kunnen ingrijpen wanneer zorgelijke signalen naar voren komen. Leerlingen moeten er vanaf dag één op kunnen vertrouwen dat ze op een goede school zitten.""Minister voor Primair en Voortgezet Onderwijs @DennisWiersma in de Telegraaf. 👇https://t.co/stA2K3f70U",no,coalition,right,conservative
143,VVD,2022,2022-11-04,Er is in Nederland geen ruimte voor haatzaaien en antisemitisme. Daarom is complotdenker David Icke niet welkom.Minister van Justitie en Veiligheid @DilanYesilgoz over de grenzen van het recht op demonstratie. 👇 https://t.co/z6L3cVPbBH,no,coalition,right,conservative
144,VVD,2022,2022-11-04,We doen wat nodig is voor goed onderwijs. Ook op particulier onderwijs wordt het toezicht op kwaliteit versterkt. Minister voor Primair en Voortgezet Onderwijs @DennisWiersma. 👇 https://t.co/6sn2cX5RUm,no,coalition,right,conservative
145,VVD,2022,2022-11-03,Wij zijn op zoek naar jou! 🧡✅ Communitymanager bij team online. ✅ Beleidsmedewerker asiel &amp; immigratie en openbare orde. ✅ Andere vacatures 👉 https://t.co/jH3NMtl6M3 https://t.co/k0DxKSISwt,no,coalition,right,conservative
146,VVD,2022,2022-11-03,We doen wat nodig is om ons land veilig te houden. Dus investeren we in onze eigen Nederlandse defensie-industrie.@MinisterEZK Micky Adriaansens en staatssecretaris @cavandermaat bundelen de krachten. 👇https://t.co/9jMQZ3n5Qb https://t.co/VawYftSNJ1,no,coalition,right,conservative
147,VVD,2022,2022-11-02,"""Allerlei landen trekken miljarden extra uit voor defensie. Alles komt in beweging. Daarom moeten wij ons heel slim gaan positioneren.""Staatssecretaris van Defensie @cavandermaat en @MinisterEZK Micky Adriaansens in de Telegraaf. 👇https://t.co/1cTa5N5KXO",no,coalition,right,conservative
148,VVD,2022,2022-11-02,Met een sterke krijgsmacht houden we Nederland veilig. Daarvoor hebben we goede en gemotiveerde mensen nodig.Staatssecretaris van Defensie @cavandermaat bij Jinek over het dienjaar. https://t.co/jE4Lj3Byol,no,coalition,right,conservative
149,VVD,2022,2022-11-01,"Zorgprofessionals weten zelf het beste wat er nodig is op de werkvloer. Dus moeten ze ook aan tafel zitten om erover mee te beslissen.De initiatiefwet van de VVD en GroenLinks die dit moet regelen, is zojuist aangenomen! https://t.co/isorh0YJOp",no,coalition,right,conservative
150,VVD,2022,2022-10-31,"""We moeten een streep trekken door antisemitisch gedrag niet meer te tolereren.""Minister van Justitie en Veiligheid @DilanYesilgoz in de Naftaniel-lezing van het Joods Humanitair Fonds. 👇https://t.co/hpWeFXVORL https://t.co/7VeYccMtLs",no,coalition,right,conservative
151,VVD,2022,2022-10-27,"""Veel beter zou natuurlijk zijn als op basis van die berichten op sociale media de aanstichters aangepakt kunnen worden vóórdat ze een halve wijk in puin leggen.""Tweede Kamerlid @QueenyRaj en VVD-fractievoorzitter van Amsterdam @ClaireMartens3 in het AD.https://t.co/ariBbQSNaW",no,coalition,right,conservative
152,VVD,2022,2022-10-26,Tweede Kamerlid @Daandekort92 startte het meldpunt 👉 https://t.co/l0KWaTR5JL. Want ook mensen met een handicap moeten hun zaken online kunnen regelen. https://t.co/svyY9qbg3O,no,coalition,right,conservative
153,VVD,2022,2022-10-25,Het platleggen van onze communicatie is een directe dreiging voor onze economie en veiligheid. Daarom moeten onderzeese kabels beter worden beschermd. Tweede Kamerleden @QueenyRaj en @rubenbrekelmans in EW. 👇https://t.co/gSJcWEo9OJ,no,coalition,right,conservative
154,VVD,2022,2022-10-24,"""En we praten heel veel over die problemen. En ondertussen zie ik in mijn eigen omgeving hoeveel oplossingen er ook zijn hoeveel kracht er in Nederland zit.""Kandidaat-lijsttrekker Eerste Kamer Edith Schippers over haar motivatie bij WNL op Zondag. https://t.co/SqW9e8z6NC",no,coalition,right,conservative
155,VVD,2022,2022-10-21,Minuutje of 10 nog.,no,coalition,right,conservative
156,VVD,2022,2022-10-20,Meer energie uit Nederland zelf! Zo doen we wat nodig is om onafhankelijk te worden van onvrije landen als Rusland en China. 💪 https://t.co/mdApT4bQzq,no,coalition,right,conservative
157,VVD,2022,2022-10-19,Wij doen wat nodig is om voor onze energie onafhankelijk te worden van onvrije landen zoals Rusland. Ons plan. 👇 https://t.co/kgYn4ZgdKP,no,coalition,right,conservative
158,VVD,2022,2022-10-19,We moeten doen wat nodig is om voor onze energie onafhankelijk te worden van onvrije landen. Tweede Kamerlid @SilvioErkens vertelt over zijn plan. 👇Het hele plan lezen? https://t.co/2EQP8x6Fu4 https://t.co/YGvCtRxIes,no,coalition,right,conservative
159,VVD,2022,2022-10-18,Hey @groenlinks! Leuk filmpje! Willen jullie de volgende keer wel het hele antwoord knippen? 😉 https://t.co/b6htngLYta,no,coalition,right,conservative
160,VVD,2022,2022-10-18,"""Met raketartillerie kan de landmacht munitiedepots, vijandelijke luchtafweer en commandoposten op grote afstand uitschakelen.""Staatssecretaris van Defensie @cavandermaat in het AD over de versterking onze landmacht. 👇https://t.co/GrCc3v2PL1",no,coalition,right,conservative
161,VVD,2022,2022-10-18,We moeten doen wat nodig is om onze natuur schoon door te geven aan volgende generaties. Minister voor Natuur en Stikstof @ChristianneWal bij Jinek. 👇 https://t.co/i2lOX1VCAx,no,coalition,right,conservative
162,VVD,2022,2022-10-15,Minister voor Natuur en Stikstof @ChristianneWal over advies Remkes in de Volkskrant. 👇https://t.co/6Yte0csQJe https://t.co/x2N3qjjoOx,no,coalition,right,conservative
163,VVD,2022,2022-10-14,We doen wat nodig is om ondernemers te steunen. Daarom komt er een steunpakket om de energierekening betaalbaar te houden. 👇 https://t.co/W8HpTImsjM,no,coalition,right,conservative
164,VVD,2022,2022-10-14,"""Ik ben blij dat we in gesprek zijn met elkaar. Dat we hetzelfde voor ogen hebben, namelijk een land met stevige natuur en gezonde boerenbedrijven."" Minister voor Natuur en Stikstof @ChristianneWal reageert op advies Remkes. 👇 https://t.co/ivSP9v6IM8",no,coalition,right,conservative
165,VVD,2022,2022-10-14,@ockjetellegen We gaan je missen Ockje! Veel beterschap. 💙🧡,no,coalition,right,conservative
166,VVD,2022,2022-10-12,We moeten doen wat nodig is om seksueel geweld te voorkomen en slachtoffers beter te beschermen.Minister van Justitie en Veiligheid @DilanYesilgoz over het aanscherpen van de Wet seksuele misdrijven. 👇 https://t.co/Ekx0wvnDCu,no,coalition,right,conservative
167,VVD,2022,2022-10-12,We moeten zo snel mogelijk onafhankelijk worden van energie uit onvrije landen. Daarom moeten we het bouwen van kerncentrales versnellen. Tweede Kamerlid @SilvioErkens. 👇https://t.co/GD2Adp1ANc,no,coalition,right,conservative
168,VVD,2022,2022-10-12,"""De wetten moeten meebewegen met de normen en waarden in de samenleving. Deze past bij de tijdgeest. En dat betekent dus dat je ook moet kunnen zeggen: dit is niet oké."" Minister van Justitie en Veiligheid @DilanYesilgoz in het AD. 👇https://t.co/NZfJx6i9vV",no,coalition,right,conservative
169,VVD,2022,2022-10-11,"""Je leert beter Nederlands in de bedrijfskantine dan in het klaslokaal. Het kan niet zo zijn dat statushouders hun baan opzeggen om een uitkering te krijgen.""Tweede Kamerlid @thierryaartsen. 👇 https://t.co/pYU8rv3UUb",no,coalition,right,conservative
170,VVD,2022,2022-10-11,Tweede Kamerlid @Strolenberg op #ComingOutDay in Dagblad van het Noorden. 👇https://t.co/r8ao4avwNo https://t.co/s2uKZYHTfF,no,coalition,right,conservative
171,VVD,2022,2022-10-11,Tweede Kamerlid @SilvioErkens over het betaalbaar houden van energie. 👇https://t.co/yLC2R4WWze https://t.co/KuLfHwevZB,no,coalition,right,conservative
172,VVD,2022,2022-10-11,"""De overheid moet zorgen dat consumenten beter beschermd worden, dat ze zekerheid hebben over de energierekening en dat er altijd voldoende betaalbare energie is.""Tweede Kamerlid @SilvioErkens in de Telegraaf. 👇https://t.co/BrNOZdXgYs",no,coalition,right,conservative
173,VVD,2022,2022-10-08,"""We mogen nooit de ogen sluiten voor hoofddoekdwang en andere manieren om vrouwen te onderdrukken, in Iran of hier.""Tweede Kamerlid @HattevdWoude in EW magazine. 👇https://t.co/FO28WuoKTw",no,coalition,right,conservative
174,VVD,2022,2022-10-07,De VVD heeft een nieuwe voorzitter gekozen! Duizenden VVD-leden hebben de afgelopen week gestemd. Gefeliciteerd @EricWetzels!Meer weten? 👉 https://t.co/28vT1tPAeW https://t.co/IFwjiXeFYr,no,coalition,right,conservative
175,VVD,2022,2022-10-07,Onze vrije samenleving staat op het spel. De hoeders van onze rechtsstaat verdienen onze steun.Minister van Justitie en Veiligheid @DilanYesilgoz bij Op1. 👇 https://t.co/Fr38IwqG08,no,coalition,right,conservative
176,VVD,2022,2022-10-07,De strijd met georganiseerde misdaad houdt niet op bij de grens. Daarom moeten we samenwerken met Europese landen.Minister van Justitie en Veiligheid @DilanYesilgoz in de Telegraaf. 👇https://t.co/5BcLVx8SWF https://t.co/tTVVbnlXbj,no,coalition,right,conservative
177,VVD,2022,2022-10-06,"""Eerst die vrijwilligheid, daar is nog heel veel te behalen.""Tweede Kamerlid @ThomvCampen bij WNL over de aanbevelingen van #Remkes. 👇 https://t.co/npU448oJf8",no,coalition,right,conservative
178,VVD,2022,2022-10-05,Lees hier de reactie van Tweede Kamerlid @ThomvCampen op het adviesrapport van Johan Remkes. 👇https://t.co/4uALfXsGXl,no,coalition,right,conservative
179,VVD,2022,2022-10-05,Met het #prijsplafond helpen we mensen die hun energierekening fors hebben zien oplopen. En we steunen de middeninkomens.Tweede Kamerlid @EelcoHeinen bij de #AFB. 👇 https://t.co/l0i3hO7AIG,no,coalition,right,conservative
180,VVD,2022,2022-10-05,Minister voor Primair en Voortgezet Onderwijs @DennisWiersma bedankt alle leraren die elke dag het verschil maken. 👇 #DagvandeLeraar https://t.co/DJbHMnCGA5,no,coalition,right,conservative
181,VVD,2022,2022-10-05,"""Nee we gaan hier niet aan wennen. We moeten de positie van slachtoffers en nabestaanden centraal stellen want die hebben écht levenslang.""Tweede Kamerlid @UlysseEllian in de Telegraaf. 👇https://t.co/STvd6lWyPx",no,coalition,right,conservative
182,VVD,2022,2022-10-04,Met het #prijsplafond helpen we mensen met hun energierekening. Tweede Kamerlid @SilvioErkens. 👇 https://t.co/eeR0NZ9jnR,no,coalition,right,conservative
183,VVD,2022,2022-10-04,Er komt een #energieplafond om Nederlanders te helpen met hun energierekening. 💡 https://t.co/YCsvFVSHuT,no,coalition,right,conservative
184,VVD,2022,2022-10-04,#dierendag 🐶😺Meer weten? 👉 https://t.co/qsXTOvmxjp https://t.co/KveJ4YF5Dh,no,coalition,right,conservative
185,VVD,2022,2022-10-04,Vandaag op #dierendag presenteren wij samen met de @PartijvdDieren onze plannen om dierenbeulen aan te pakken en dierenwelzijn te verbeteren. 🐈🐕 https://t.co/hujx87vXiX,no,coalition,right,conservative
186,VVD,2022,2022-10-03,Tweede Kamerlid @ingridmichon in het EW over waarom het politie-uniform neutraal moet zijn. 👇https://t.co/yz7Wd0W4oa https://t.co/NG1iKeKvHy,no,coalition,right,conservative
187,VVD,2022,2022-10-01,"""Het belangrijkste is dat de hardwerkende Nederlander door meer te werken meer overhoudt aan het einde van de maand.""Tweede Kamerlid @bsmals in de Telegraaf over waarom wij een voltijdsbonus willen. 👇 https://t.co/iZz0sHLW1i",no,coalition,right,conservative
188,VVD,2022,2022-09-30,Tweede Kamerlid @SilvioErkens schrijft in het EW over wat nodig is om grip te krijgen op de energiemarkt. 👇✅ Consumenten beter beschermen. ✅ Meer vaste energiecontracten.✅ Onafhankelijk van energie uit buitenland.https://t.co/eL00bLngoD,no,coalition,right,conservative
